frame,id,x1,y1,x2,y2
49,7,2079,832,2128,916
49,8,338,1587,410,1693
49,9,883,883,924,971
49,10,1999,1359,2048,1461
49,11,1483,1401,1516,1489
49,12,393,1116,452,1207
49,13,2123,926,2187,1026
49,14,1625,759,1665,831
49,15,1784,360,1822,430
49,16,1684,1230,1734,1319
49,17,1514,735,1602,915
49,21,2759,742,2804,830
49,22,1684,729,1719,794
49,23,1964,813,2002,892
50,1,2790,1437,2842,1530
50,2,1838,1171,1875,1257
50,3,977,1753,1039,1854
50,4,1966,808,1994,866
50,5,1753,1399,1803,1483
50,6,1784,1582,1830,1680
50,7,2076,827,2129,914
50,8,340,1584,413,1692
50,9,888,880,930,968
50,10,1999,1357,2047,1458
50,11,1482,1395,1517,1485
50,12,399,1115,458,1206
50,13,2123,925,2184,1024
50,14,1626,757,1667,830
50,15,1784,360,1822,429
50,16,1686,1230,1735,1319
50,17,1517,733,1605,915
50,21,2749,738,2799,833
50,22,1686,724,1722,792
50,23,1967,809,2005,887
51,1,2790,1436,2843,1532
51,2,1838,1169,1877,1258
51,3,979,1748,1040,1849
51,4,1968,804,1996,859
51,5,1756,1398,1806,1482
51,6,1785,1577,1831,1677
51,7,2074,818,2131,913
51,8,345,1582,421,1691
51,9,892,878,934,966
51,10,2000,1356,2047,1455
51,11,1481,1392,1515,1483
51,12,402,1115,461,1204
51,13,2122,924,2178,1018
51,14,1628,756,1669,829
51,15,1784,360,1823,429
51,16,1689,1230,1738,1319
51,17,1519,732,1608,916
51,21,2742,736,2794,833
51,22,1690,721,1727,792
51,23,1968,806,2009,889
52,1,2790,1435,2843,1531
52,2,1839,1168,1878,1257
52,3,982,1745,1043,1845
52,4,1971,799,1998,853
52,5,1758,1397,1807,1481
52,6,1786,1573,1832,1673
52,7,2077,813,2137,912
52,8,349,1581,424,1690
52,9,896,876,937,961
52,10,2001,1355,2047,1453
52,11,1480,1389,1514,1478
52,12,403,1114,463,1203
52,13,2121,923,2173,1013
52,14,1629,756,1670,830
52,15,1785,360,1823,429
52,16,1692,1229,1740,1320
52,17,1521,730,1612,916
52,21,2739,734,2790,831
52,22,1694,718,1731,790
52,23,1972,801,2012,883
52,30,2747,732,2793,821
53,1,2791,1435,2844,1530
53,2,1841,1168,1880,1254
53,3,986,1743,1047,1843
53,4,1973,794,1999,847
53,5,1762,1397,1810,1481
53,6,1787,1572,1834,1672
53,7,2081,806,2141,904
53,8,350,1580,425,1689
53,9,899,873,939,956
53,10,2000,1352,2048,1453
53,11,1479,1387,1513,1477
53,12,405,1114,465,1202
53,13,2121,921,2169,1008
53,14,1633,755,1673,825
53,15,1786,364,1825,431
53,16,1695,1228,1742,1318
53,17,1523,728,1615,916
53,21,2733,731,2785,830
53,22,1698,718,1736,793
53,23,1978,795,2016,873
53,30,2744,731,2786,815
54,1,2792,1433,2845,1527
54,2,1843,1167,1883,1252
54,3,991,1743,1050,1840
54,4,1976,789,2001,841
54,5,1766,1397,1811,1478
54,6,1789,1567,1834,1664
54,7,2087,802,2142,889
54,8,351,1577,426,1686
54,9,904,873,944,956
54,10,2001,1349,2048,1450
54,11,1478,1384,1513,1476
54,12,407,1115,465,1199
54,13,2118,916,2165,1005
54,14,1635,756,1674,827
54,15,1786,365,1827,431
54,16,1697,1228,1744,1318
54,17,1525,726,1618,917
54,21,2728,728,2781,829
54,22,1700,717,1739,794
54,23,1982,790,2018,865
54,30,2740,731,2777,805
55,1,2794,1432,2847,1526
55,2,1846,1164,1887,1250
55,3,996,1741,1055,1837
55,4,1978,784,2003,834
55,5,1770,1397,1813,1476
55,6,1791,1566,1835,1661
55,7,2101,799,2147,872
55,8,354,1575,427,1682
55,9,909,873,948,953
55,10,2001,1347,2048,1448
55,11,1477,1380,1514,1476
55,12,408,1112,466,1196
55,13,2115,913,2163,1003
55,14,1638,755,1677,825
55,15,1786,365,1827,431
55,16,1699,1228,1745,1318
55,17,1527,724,1621,917
55,21,2722,726,2776,828
55,22,1703,715,1743,793
55,23,1983,787,2021,864
55,30,2734,723,2774,802
56,1,2796,1433,2847,1525
56,2,1848,1164,1889,1248
56,3,1000,1739,1061,1835
56,4,1980,779,2005,828
56,5,1772,1396,1814,1476
56,6,1793,1565,1836,1659
56,7,2102,794,2150,870
56,8,355,1572,427,1677
56,9,912,871,950,949
56,10,2001,1345,2046,1443
56,11,1477,1379,1515,1477
56,12,408,1110,465,1194
56,13,2112,909,2161,1003
56,14,1641,753,1680,823
56,15,1787,361,1830,429
56,16,1700,1227,1747,1318
56,17,1530,723,1624,917
56,21,2716,723,2771,827
56,22,1707,714,1746,793
56,23,1985,783,2024,863
56,30,2729,719,2770,800
57,1,2797,1433,2848,1522
57,2,1848,1163,1891,1249
57,3,1005,1738,1068,1835
57,4,1983,775,2006,822
57,5,1773,1395,1815,1475
57,6,1795,1562,1839,1658
57,7,2100,791,2151,870
57,8,357,1570,426,1671
57,9,914,868,953,949
57,10,2002,1344,2047,1441
57,11,1475,1378,1515,1479
57,12,409,1109,467,1194
57,13,2109,904,2158,1000
57,14,1643,752,1684,825
57,15,1788,359,1833,428
57,16,1702,1227,1749,1318
57,17,1532,721,1628,918
57,21,2710,720,2766,826
57,22,1710,712,1750,792
57,23,1988,780,2026,855
57,30,2724,718,2765,799
58,1,2799,1429,2850,1521
58,2,1850,1162,1893,1247
58,3,1005,1738,1066,1833
58,4,1985,770,2008,815
58,5,1776,1395,1817,1476
58,6,1796,1560,1840,1656
58,7,2098,784,2154,870
58,8,357,1567,427,1671
58,9,916,864,957,948
58,10,2003,1342,2047,1437
58,11,1474,1378,1514,1479
58,12,410,1107,468,1193
58,13,2108,902,2155,994
58,14,1645,750,1687,827
58,15,1789,359,1833,428
58,16,1709,1227,1754,1312
58,17,1534,719,1631,918
58,21,2704,717,2761,825
58,22,1713,711,1754,791
58,23,1990,774,2030,853
58,30,2716,718,2760,805
59,1,2800,1428,2852,1522
59,2,1854,1158,1898,1245
59,3,1007,1738,1069,1833
59,4,1988,765,2010,809
59,5,1778,1395,1821,1476
59,6,1797,1558,1841,1653
59,7,2099,780,2157,868
59,8,359,1565,427,1667
59,9,920,862,960,945
59,10,2006,1341,2046,1426
59,11,1473,1377,1513,1477
59,12,410,1105,467,1193
59,13,2108,900,2153,990
59,14,1647,747,1688,823
59,15,1789,358,1834,427
59,16,1712,1227,1757,1311
59,17,1536,717,1634,919
59,21,2699,715,2756,824
59,22,1717,709,1758,790
59,23,1992,768,2033,849
59,30,2712,717,2754,799
60,1,2801,1427,2853,1522
60,2,1858,1156,1900,1241
60,3,1011,1738,1072,1831
60,4,1990,760,2012,803
60,5,1782,1395,1825,1477
60,6,1795,1559,1842,1660
60,7,2111,771,2165,854
60,8,362,1563,427,1662
60,9,924,862,964,945
60,10,2006,1340,2046,1425
60,11,1473,1374,1512,1473
60,12,411,1103,471,1194
60,13,2107,898,2150,988
60,14,1649,745,1689,821
60,15,1795,359,1838,427
60,16,1716,1227,1760,1311
60,17,1538,715,1637,919
60,21,2693,712,2751,823
60,22,1721,718,1756,788
60,23,1996,763,2038,846
60,30,2708,716,2749,797
61,1,2802,1426,2854,1521
61,2,1861,1153,1902,1237
61,3,1011,1738,1073,1832
61,4,1993,755,2013,796
61,5,1785,1394,1829,1476
61,6,1796,1557,1844,1661
61,7,2119,765,2169,843
61,8,365,1561,427,1657
61,9,925,858,967,945
61,10,2007,1336,2049,1425
61,11,1471,1369,1510,1465
61,12,415,1102,475,1194
61,13,2104,895,2147,984
61,14,1650,742,1691,823
61,15,1798,358,1840,427
61,16,1716,1227,1761,1311
61,17,1540,713,1641,919
61,21,2687,709,2746,822
61,22,1724,719,1760,790
61,23,2000,758,2044,845
61,30,2707,715,2744,788
62,1,2803,1425,2855,1521
62,2,1864,1151,1904,1234
62,3,1013,1737,1076,1832
62,4,1995,750,2015,790
62,5,1786,1393,1832,1476
62,6,1796,1555,1845,1659
62,7,2123,759,2173,835
62,8,368,1560,430,1655
62,9,927,853,969,939
62,10,2007,1334,2049,1425
62,11,1472,1366,1509,1459
62,12,419,1102,478,1193
62,13,2102,891,2143,976
62,14,1651,743,1692,822
62,15,1800,356,1842,426
62,16,1721,1227,1764,1307
62,17,1543,712,1644,920
62,21,2681,706,2742,821
62,22,1726,716,1763,790
62,23,2001,754,2047,845
62,30,2700,714,2736,784
63,1,2819,1424,2876,1524
63,2,1866,1150,1906,1235
63,3,1014,1736,1078,1832
63,4,1998,745,2017,784
63,5,1787,1394,1834,1478
63,6,1797,1552,1846,1658
63,7,2126,755,2175,832
63,8,372,1560,433,1654
63,9,928,851,970,939
63,10,2007,1332,2050,1426
63,11,1472,1362,1508,1451
63,12,425,1101,486,1192
63,13,2102,886,2140,967
63,14,1655,740,1696,820
63,15,1800,356,1843,426
63,16,1721,1225,1765,1308
63,21,2675,704,2737,820
63,22,1726,714,1765,792
63,23,2005,750,2050,840
63,30,2696,713,2732,784
64,1,2820,1423,2880,1523
64,2,1868,1147,1909,1235
64,3,1015,1736,1080,1831
64,4,2000,741,2019,777
64,5,1789,1394,1836,1478
64,6,1807,1550,1849,1640
64,7,2130,752,2177,824
64,8,376,1559,437,1653
64,9,931,849,973,935
64,10,2006,1331,2050,1426
64,11,1471,1356,1508,1446
64,12,429,1101,489,1192
64,13,2100,881,2139,963
64,14,1659,739,1698,816
64,15,1801,356,1844,426
64,16,1721,1223,1766,1308
64,21,2686,708,2731,798
64,22,1728,711,1768,790
64,23,2010,745,2053,828
64,30,2692,711,2727,781
65,1,2818,1420,2881,1522
65,2,1869,1143,1911,1235
65,3,1019,1735,1081,1828
65,4,2003,736,2020,771
65,5,1790,1394,1837,1478
65,6,1808,1550,1850,1636
65,7,2132,749,2181,824
65,8,381,1558,444,1653
65,9,934,846,976,932
65,10,2006,1329,2050,1426
65,11,1469,1355,1506,1444
65,12,430,1102,489,1191
65,13,2099,878,2137,957
65,14,1661,738,1701,816
65,15,1803,355,1845,425
65,16,1724,1221,1769,1307
65,21,2685,704,2724,783
65,22,1732,710,1770,786
65,23,2015,738,2055,817
65,30,2687,709,2722,779
66,1,2822,1419,2888,1524
66,2,1871,1141,1913,1234
66,3,1023,1732,1083,1822
66,4,2005,731,2022,765
66,5,1791,1393,1839,1479
66,6,1809,1546,1851,1633
66,7,2138,744,2187,819
66,8,385,1554,451,1653
66,9,937,844,979,930
66,10,2004,1328,2049,1427
66,11,1469,1352,1507,1445
66,12,431,1099,490,1189
66,13,2096,873,2135,951
66,14,1664,733,1703,813
66,15,1804,355,1847,425
66,16,1726,1221,1772,1308
66,21,2681,701,2721,782
66,22,1736,710,1774,787
66,23,2021,736,2057,804
66,30,2683,708,2717,776
67,1,2822,1417,2892,1524
67,2,1873,1141,1914,1235
67,3,1025,1730,1084,1819
67,4,2008,726,2024,759
67,5,1794,1393,1842,1479
67,6,1812,1545,1852,1627
67,7,2138,737,2194,820
67,8,386,1552,455,1653
67,9,940,841,981,928
67,10,2003,1328,2049,1428
67,11,1468,1349,1508,1445
67,12,433,1098,492,1188
67,13,2095,869,2132,946
67,14,1666,731,1704,809
67,15,1805,354,1848,425
67,16,1729,1221,1773,1308
67,21,2678,698,2716,772
67,22,1738,710,1775,787
67,23,2027,731,2061,796
67,30,2678,706,2712,773
68,1,2821,1413,2895,1525
68,2,1875,1141,1916,1235
68,3,1027,1728,1086,1819
68,4,2010,721,2025,752
68,5,1796,1392,1844,1479
68,6,1813,1541,1854,1626
68,7,2140,732,2199,820
68,8,389,1551,458,1651
68,9,946,840,989,930
68,10,2003,1327,2049,1428
68,11,1468,1346,1508,1444
68,12,434,1097,494,1188
68,13,2093,866,2130,942
68,14,1669,725,1707,800
68,15,1806,354,1849,424
68,16,1732,1221,1776,1309
68,21,2676,696,2709,759
68,22,1740,709,1777,785
68,23,2030,723,2065,793
68,30,2674,704,2706,770
69,1,2818,1409,2896,1525
69,2,1876,1139,1918,1235
69,3,1028,1726,1087,1818
69,4,2012,716,2027,746
69,5,1798,1392,1846,1479
69,6,1814,1538,1856,1627
69,7,2146,727,2204,813
69,8,389,1549,460,1651
69,9,951,838,992,926
69,10,2004,1327,2049,1427
69,11,1468,1345,1509,1446
69,12,437,1097,495,1187
69,13,2084,865,2127,950
69,14,1674,722,1709,792
69,15,1807,353,1851,424
69,16,1735,1221,1780,1311
69,21,2673,694,2704,753
69,22,1743,709,1779,784
69,23,2033,717,2069,790
69,30,2669,703,2701,768
70,1,2820,1407,2899,1525
70,2,1878,1139,1920,1234
70,3,1032,1726,1090,1817
70,4,2015,712,2029,740
70,5,1800,1392,1849,1479
70,6,1815,1537,1858,1627
70,7,2157,720,2212,805
70,8,391,1547,462,1650
70,9,956,835,995,921
70,10,2003,1325,2048,1426
70,11,1467,1344,1508,1444
70,12,438,1096,496,1187
70,13,2083,864,2125,946
70,14,1674,720,1711,792
70,15,1808,353,1852,424
70,16,1739,1222,1782,1311
70,21,2669,691,2699,748
70,22,1745,707,1781,784
70,23,2035,712,2072,786
70,30,2665,701,2696,765
71,1,2819,1405,2899,1524
71,2,1879,1137,1921,1234
71,3,1036,1725,1095,1817
71,4,2017,707,2031,733
71,5,1809,1390,1855,1474
71,6,1815,1535,1858,1625
71,7,2164,715,2220,801
71,8,393,1546,465,1650
71,9,959,830,999,919
71,10,2005,1324,2047,1418
71,11,1467,1342,1508,1442
71,12,439,1093,497,1184
71,13,2082,864,2124,943
71,14,1675,715,1715,794
71,15,1810,352,1853,423
71,16,1743,1221,1785,1311
71,21,2665,689,2694,742
71,22,1745,705,1782,785
71,23,2036,708,2076,790
71,30,2660,700,2691,762
72,1,2819,1406,2899,1524
72,2,1880,1134,1923,1233
72,3,1039,1723,1100,1817
72,4,2020,702,2032,727
72,5,1813,1390,1858,1474
72,6,1814,1533,1858,1625
72,7,2165,709,2224,802
72,8,394,1544,465,1648
72,9,963,828,1002,914
72,10,2005,1323,2047,1415
72,11,1467,1339,1509,1442
72,12,441,1091,498,1182
72,13,2080,862,2124,942
72,14,1677,713,1717,792
72,15,1811,351,1854,423
72,16,1745,1221,1788,1312
72,21,2662,686,2688,736
72,22,1744,701,1784,787
72,23,2040,703,2078,781
72,30,2656,698,2686,759
73,1,2821,1407,2900,1525
73,2,1882,1132,1923,1228
73,3,1042,1720,1107,1818
73,4,2022,697,2034,721
73,5,1817,1390,1861,1475
73,6,1815,1531,1860,1626
73,7,2165,704,2228,803
73,8,395,1542,464,1643
73,9,967,825,1006,912
73,10,2005,1321,2048,1415
73,11,1467,1335,1508,1436
73,12,443,1089,499,1178
73,13,2078,856,2126,943
73,14,1679,708,1720,790
73,15,1812,351,1856,423
73,16,1748,1220,1791,1311
73,21,2656,683,2692,753
73,22,1743,698,1784,786
73,23,2046,698,2081,768
73,30,2651,696,2681,757
74,1,2823,1406,2902,1523
74,2,1884,1129,1925,1226
74,3,1044,1718,1111,1819
74,4,2025,692,2036,714
74,5,1819,1389,1864,1478
74,6,1816,1530,1861,1626
74,7,2169,698,2233,799
74,8,399,1541,463,1636
74,9,971,824,1010,909
74,10,2005,1319,2048,1415
74,11,1467,1332,1505,1426
74,12,445,1088,499,1175
74,13,2080,852,2128,938
74,14,1681,706,1722,790
74,15,1813,350,1857,422
74,16,1750,1220,1794,1311
74,21,2653,680,2689,749
74,22,1745,694,1786,784
74,23,2049,693,2084,760
74,30,2647,695,2676,754
75,1,2824,1407,2902,1523
75,2,1886,1127,1926,1223
75,3,1046,1715,1114,1819
75,4,2027,687,2038,708
75,5,1821,1389,1866,1478
75,6,1815,1525,1863,1629
75,7,2172,693,2237,796
75,8,401,1538,463,1631
75,9,975,823,1014,909
75,10,2005,1317,2048,1413
75,11,1466,1329,1505,1422
75,12,446,1086,500,1174
75,13,2078,848,2127,935
75,14,1681,704,1723,789
75,15,1814,350,1858,422
75,16,1751,1220,1795,1309
75,21,2651,677,2684,742
75,22,1750,690,1788,774
75,23,2054,688,2089,754
75,30,2642,693,2671,751
76,1,2825,1406,2902,1522
76,2,1888,1126,1927,1219
76,3,1046,1713,1116,1820
76,4,2030,682,2039,702
76,5,1823,1388,1866,1476
76,6,1816,1523,1864,1628
76,7,2192,687,2245,772
76,8,402,1536,464,1628
76,9,977,818,1016,905
76,10,2005,1315,2048,1411
76,11,1468,1326,1506,1419
76,12,448,1085,502,1173
76,13,2080,844,2130,932
76,14,1683,699,1725,787
76,15,1816,349,1860,422
76,16,1753,1219,1796,1305
76,21,2648,674,2682,741
76,22,1750,688,1788,771
76,23,2060,686,2094,749
76,30,2638,691,2666,748
77,1,2825,1406,2902,1523
77,2,1890,1122,1929,1217
77,3,1048,1711,1118,1819
77,4,2032,678,2041,695
77,5,1824,1388,1868,1477
77,6,1817,1522,1863,1623
77,7,2202,686,2248,762
77,8,404,1536,463,1624
77,9,979,814,1019,903
77,10,2004,1313,2047,1410
77,11,1467,1321,1507,1417
77,12,454,1083,509,1174
77,13,2079,841,2129,929
77,14,1687,697,1724,774
77,15,1817,349,1861,421
77,16,1754,1218,1798,1304
77,21,2644,672,2679,741
77,22,1753,686,1788,762
77,23,2066,681,2098,739
77,30,2633,690,2661,746
78,1,2826,1404,2903,1522
78,2,1891,1120,1931,1215
78,3,1051,1707,1121,1816
78,4,2035,673,2043,689
78,5,1828,1389,1872,1478
78,6,1815,1518,1864,1625
78,7,2208,681,2256,764
78,8,405,1530,465,1622
78,9,981,809,1022,901
78,10,2003,1311,2046,1409
78,11,1467,1316,1508,1414
78,12,458,1083,515,1174
78,13,2078,837,2128,926
78,14,1689,695,1725,769
78,15,1818,348,1862,421
78,16,1754,1218,1798,1304
78,21,2641,669,2677,742
78,22,1755,686,1790,760
78,23,2067,676,2103,740
78,30,2629,688,2656,743
79,1,2826,1403,2903,1522
79,2,1893,1118,1932,1213
79,3,1053,1703,1122,1813
79,4,2037,668,2045,683
79,5,1830,1389,1875,1477
79,6,1815,1517,1865,1627
79,7,2214,676,2261,761
79,8,404,1526,467,1622
79,9,985,807,1026,901
79,10,2002,1311,2045,1406
79,11,1466,1312,1509,1414
79,12,463,1083,522,1176
79,13,2091,831,2135,908
79,14,1690,689,1726,763
79,15,1819,348,1864,420
79,16,1756,1218,1800,1304
79,21,2637,667,2674,741
79,22,1758,685,1792,756
79,23,2067,671,2107,743
79,30,2624,687,2651,740
80,1,2826,1401,2903,1522
80,2,1894,1116,1934,1212
80,3,1055,1700,1124,1810
80,4,2040,663,2046,677
80,5,1832,1388,1877,1476
80,6,1816,1515,1864,1621
80,7,2215,671,2265,761
80,8,405,1525,468,1623
80,9,989,804,1029,895
80,10,2002,1311,2045,1406
80,11,1465,1310,1508,1413
80,12,468,1082,530,1177
80,13,2095,827,2136,897
80,14,1693,686,1728,757
80,15,1820,347,1865,420
80,16,1757,1219,1803,1306
80,21,2633,665,2670,738
80,22,1758,681,1794,756
80,23,2068,667,2111,746
80,30,2620,685,2646,738
81,1,2826,1398,2904,1523
81,2,1896,1114,1936,1210
81,3,1059,1699,1126,1807
81,4,2042,658,2048,670
81,5,1833,1387,1879,1475
81,6,1817,1515,1863,1614
81,7,2219,663,2271,757
81,8,410,1524,472,1622
81,9,994,804,1034,893
81,10,2002,1311,2044,1405
81,11,1465,1304,1509,1412
81,12,472,1083,534,1176
81,13,2099,820,2141,891
81,14,1695,683,1731,757
81,15,1822,347,1866,420
81,16,1758,1220,1805,1306
81,21,2630,662,2666,736
81,22,1758,677,1795,755
81,23,2068,664,2114,748
81,30,2615,683,2641,735
82,1,2826,1397,2903,1523
82,2,1898,1112,1938,1208
82,3,1063,1699,1125,1802
82,4,2045,653,2050,664
82,5,1834,1387,1881,1475
82,6,1818,1515,1862,1609
82,7,2224,658,2277,753
82,8,412,1522,475,1621
82,9,997,801,1037,890
82,10,2002,1310,2045,1405
82,11,1466,1297,1509,1404
82,12,472,1082,534,1173
82,13,2103,816,2146,886
82,14,1695,678,1731,754
82,15,1823,346,1867,419
82,16,1761,1221,1806,1303
82,21,2626,660,2663,733
82,22,1757,672,1796,753
82,23,2071,660,2118,745
82,30,2611,682,2636,732
83,1,2825,1397,2902,1523
83,2,1906,1115,1943,1198
83,3,1066,1695,1128,1799
83,4,2047,649,2051,658
83,5,1836,1387,1883,1477
83,6,1817,1511,1861,1605
83,7,2232,654,2284,747
83,8,417,1520,482,1621
83,9,999,800,1039,890
83,10,2001,1308,2044,1405
83,11,1467,1293,1508,1396
83,12,470,1081,534,1174
83,13,2108,813,2150,880
83,14,1695,673,1732,751
83,15,1824,346,1869,419
83,16,1762,1222,1807,1305
83,21,2622,657,2659,731
83,22,1759,667,1799,750
83,23,2074,655,2121,742
83,30,2606,680,2630,729
84,1,2826,1398,2901,1523
84,2,1906,1109,1944,1195
84,3,1070,1694,1131,1797
84,4,2049,644,2053,651
84,5,1838,1387,1885,1477
84,6,1817,1510,1860,1601
84,7,2242,649,2289,736
84,8,421,1518,488,1622
84,9,1003,798,1042,885
84,10,2001,1307,2044,1406
84,11,1468,1291,1508,1391
84,12,473,1079,538,1173
84,13,2114,807,2155,871
84,14,1696,667,1733,746
84,15,1825,345,1870,419
84,16,1765,1221,1811,1306
84,21,2619,655,2656,729
84,22,1761,662,1801,748
84,23,2081,650,2120,721
84,30,2602,678,2625,727
85,1,2827,1397,2902,1524
85,2,1907,1107,1945,1192
85,3,1074,1693,1132,1793
85,4,2052,639,2055,645
85,5,1843,1387,1888,1474
85,6,1816,1506,1861,1601
85,7,2249,644,2294,728
85,8,425,1516,494,1622
85,9,1007,796,1045,883
85,10,1999,1306,2044,1408
85,11,1468,1286,1507,1386
85,12,474,1078,538,1171
85,13,2119,805,2158,864
85,14,1697,664,1732,740
85,15,1826,345,1871,418
85,16,1767,1217,1813,1304
85,21,2615,652,2652,726
85,22,1762,659,1803,746
85,23,2084,645,2123,717
85,30,2597,677,2620,724
86,1,2828,1396,2903,1524
86,2,1907,1105,1946,1190
86,3,1079,1693,1135,1788
86,4,2054,634,2057,639
86,5,1844,1387,1889,1473
86,6,1815,1504,1860,1600
86,7,2256,641,2299,723
86,8,426,1514,497,1622
86,9,1010,795,1047,878
86,10,2000,1303,2045,1407
86,11,1468,1284,1507,1382
86,12,475,1078,538,1170
86,13,2120,802,2161,864
86,14,1700,660,1733,731
86,15,1828,344,1873,418
86,16,1769,1215,1814,1303
86,21,2611,650,2649,724
86,22,1765,656,1803,736
86,23,2088,640,2127,713
86,30,2593,675,2615,721
87,1,2829,1397,2903,1526
87,2,1907,1103,1948,1191
87,3,1085,1692,1140,1785
87,4,2057,629,2058,632
87,5,1847,1386,1890,1471
87,6,1815,1503,1860,1600
87,7,2262,637,2306,723
87,8,426,1511,498,1621
87,9,1015,793,1051,875
87,10,2000,1300,2046,1407
87,11,1468,1280,1505,1375
87,12,476,1077,538,1167
87,13,2121,798,2165,864
87,14,1701,656,1733,725
87,15,1829,344,1874,418
87,16,1773,1213,1816,1300
87,21,2608,647,2645,722
87,22,1768,654,1804,731
87,23,2091,636,2130,708
87,30,2588,674,2610,718
88,1,2830,1394,2903,1526
88,2,1912,1101,1951,1187
88,3,1091,1690,1149,1785
88,4,2059,624,2060,626
88,5,1850,1384,1892,1468
88,6,1814,1499,1861,1600
88,7,2266,633,2310,720
88,8,426,1509,499,1619
88,9,1020,793,1054,868
88,10,1999,1299,2046,1407
88,11,1467,1279,1504,1373
88,12,477,1077,537,1166
88,13,2124,793,2171,864
88,14,1702,653,1734,721
88,15,1830,343,1875,417
88,16,1775,1213,1818,1301
88,21,2604,645,2642,719
88,22,1769,653,1804,727
88,23,2094,631,2133,704
88,30,2583,672,2605,716
89,1,2831,1393,2903,1524
89,2,1915,1099,1952,1184
89,3,1097,1691,1155,1782
89,4,2062,620,2062,620
89,5,1851,1384,1892,1467
89,6,1814,1497,1860,1598
89,7,2269,626,2313,717
89,8,427,1506,499,1616
89,9,1024,787,1058,865
89,10,1998,1298,2044,1407
89,11,1466,1273,1505,1373
89,12,477,1075,535,1161
89,13,2124,787,2177,868
89,14,1703,649,1735,717
89,15,1831,343,1876,417
89,16,1777,1213,1820,1302
89,21,2600,642,2638,717
89,22,1770,651,1804,724
89,23,2100,627,2138,696
89,30,2579,670,2600,713
90,1,2831,1392,2902,1523
90,2,1917,1095,1955,1180
90,3,1100,1691,1160,1782
90,4,2064,615,2064,613
90,5,1853,1384,1893,1467
90,6,1812,1494,1857,1594
90,7,2274,622,2319,713
90,8,429,1504,499,1611
90,9,1025,782,1062,867
90,10,1997,1295,2043,1404
90,11,1466,1269,1506,1372
90,12,479,1072,535,1156
90,13,2127,782,2183,869
90,14,1705,646,1736,712
90,15,1832,342,1878,417
90,16,1780,1214,1823,1304
90,21,2597,639,2635,715
90,22,1770,649,1805,724
90,23,2107,623,2144,687
90,30,2574,669,2595,710
91,1,2832,1391,2903,1523
91,2,1920,1093,1958,1179
91,3,1099,1690,1160,1782
91,4,2067,610,2065,607
91,5,1854,1384,1894,1468
91,6,1811,1490,1857,1592
91,7,2280,617,2324,708
91,8,430,1502,496,1604
91,9,1027,779,1065,866
91,10,1997,1294,2044,1402
91,11,1466,1265,1506,1369
91,12,481,1070,536,1154
91,13,2129,778,2186,867
91,14,1706,642,1737,708
91,15,1833,342,1879,416
91,16,1782,1213,1825,1305
91,21,2593,637,2631,712
91,22,1771,645,1806,723
91,23,2112,620,2150,687
91,30,2570,667,2590,707
92,1,2833,1390,2904,1525
92,2,1920,1091,1959,1181
92,3,1101,1689,1163,1781
92,4,2069,605,2067,601
92,5,1857,1384,1897,1468
92,6,1810,1487,1857,1595
92,7,2285,612,2330,704
92,8,430,1500,495,1600
92,9,1030,776,1068,862
92,10,1996,1292,2043,1402
92,11,1468,1260,1507,1363
92,12,482,1069,538,1155
92,13,2131,774,2190,864
92,14,1708,638,1738,704
92,15,1835,341,1880,416
92,16,1784,1214,1826,1303
92,21,2589,634,2627,710
92,22,1771,640,1806,717
92,23,2115,616,2157,690
92,30,2565,665,2585,705
93,1,2834,1389,2904,1525
93,2,1921,1089,1960,1180
93,3,1101,1686,1164,1781
93,4,2072,600,2069,595
93,5,1860,1382,1901,1469
93,6,1808,1485,1856,1595
93,7,2294,607,2334,692
93,8,432,1498,495,1596
93,9,1034,773,1071,857
93,10,1995,1290,2042,1397
93,11,1469,1254,1509,1356
93,12,484,1068,539,1155
93,13,2133,770,2193,861
93,14,1709,635,1739,699
93,15,1836,340,1882,416
93,16,1787,1214,1829,1301
93,21,2586,632,2624,708
93,22,1773,636,1805,706
93,23,2116,611,2163,694
93,30,2561,664,2580,702
94,1,2836,1389,2906,1525
94,2,1922,1088,1962,1181
94,3,1103,1686,1167,1781
94,4,2074,595,2071,588
94,5,1863,1381,1902,1466
94,6,1809,1483,1856,1592
94,7,2298,603,2338,688
94,8,434,1497,496,1592
94,9,1038,770,1076,854
94,10,1995,1289,2040,1391
